GameID,TeamAbbreviation,Agent
42167,"['FEAR', 'FEAR', 'FEAR', 'FEAR', 'FEAR', 'DXG', 'DXG', 'DXG', 'DXG', 'DXG']","['phoenix', 'jett', 'omen', 'sova', 'killjoy', 'sage', 'sova', 'cypher', 'jett', 'omen']"
42168,"['HG', 'HG', 'HG', 'HG', 'HG', 'DOM', 'DOM', 'DOM', 'DOM', 'DOM']","['jett', 'reyna', 'sova', 'omen', 'cypher', 'jett', 'killjoy', 'skye', 'astra', 'sova']"
42169,"['HG', 'HG', 'HG', 'HG', 'HG', 'DOM', 'DOM', 'DOM', 'DOM', 'DOM']","['reyna', 'omen', 'sova', 'cypher', 'jett', 'skye', 'astra', 'jett', 'sova', 'killjoy']"
42170,"['HG', 'HG', 'HG', 'HG', 'HG', 'DOM', 'DOM', 'DOM', 'DOM', 'DOM']","['jett', 'sova', 'reyna', 'sage', 'viper', 'jett', 'viper', 'sage', 'reyna', 'sova']"
42171,"['EGO', 'EGO', 'EGO', 'EGO', 'EGO', 'YMG', 'YMG', 'YMG', 'YMG', 'YMG']","['reyna', 'raze', 'sova', 'viper', 'omen', 'sova', 'raze', 'viper', 'skye', 'omen']"
42172,"['EGO', 'EGO', 'EGO', 'EGO', 'EGO', 'YMG', 'YMG', 'YMG', 'YMG', 'YMG']","['phoenix', 'jett', 'astra', 'cypher', 'sova', 'cypher', 'omen', 'sova', 'jett', 'skye']"
42174,"['FU', 'FU', 'FU', 'FU', 'FU', 'ICE', 'ICE', 'ICE', 'ICE', 'ICE']","['cypher', 'jett', 'sage', 'viper', 'skye', 'jett', 'reyna', 'skye', 'sova', 'viper']"
42175,"['FU', 'FU', 'FU', 'FU', 'FU', 'ICE', 'ICE', 'ICE', 'ICE', 'ICE']","['jett', 'viper', 'killjoy', 'sova', 'sage', 'jett', 'reyna', 'sova', 'viper', 'sage']"
42176,"['FU', 'FU', 'FU', 'FU', 'FU', 'ICE', 'ICE', 'ICE', 'ICE', 'ICE']","['raze', 'sage', 'brimstone', 'viper', 'skye', 'jett', 'brimstone', 'reyna', 'viper', 'sova']"
42177,"['FEAR', 'FEAR', 'FEAR', 'FEAR', 'FEAR', 'HG', 'HG', 'HG', 'HG', 'HG']","['raze', 'viper', 'astra', 'sova', 'kayo', 'reyna', 'sova', 'raze', 'omen', 'viper']"
42178,"['FEAR', 'FEAR', 'FEAR', 'FEAR', 'FEAR', 'HG', 'HG', 'HG', 'HG', 'HG']","['raze', 'killjoy', 'sova', 'jett', 'astra', 'jett', 'reyna', 'sova', 'cypher', 'omen']"
42194,"['YMG', 'YMG', 'YMG', 'YMG', 'YMG', 'ICE', 'ICE', 'ICE', 'ICE', 'ICE']","['viper', 'reyna', 'sova', 'jett', 'sage', 'jett', 'viper', 'reyna', 'sova', 'sage']"
42195,"['YMG', 'YMG', 'YMG', 'YMG', 'YMG', 'ICE', 'ICE', 'ICE', 'ICE', 'ICE']","['raze', 'astra', 'killjoy', 'sova', 'skye', 'cypher', 'omen', 'jett', 'sova', 'reyna']"
42197,"['FU', 'FU', 'FU', 'FU', 'FU', 'DXG', 'DXG', 'DXG', 'DXG', 'DXG']","['jett', 'cypher', 'omen', 'phoenix', 'sova', 'sova', 'jett', 'omen', 'viper', 'cypher']"
42198,"['FU', 'FU', 'FU', 'FU', 'FU', 'DXG', 'DXG', 'DXG', 'DXG', 'DXG']","['jett', 'viper', 'sova', 'killjoy', 'sage', 'sova', 'sage', 'jett', 'viper', 'raze']"
42203,"['FU', 'FU', 'FU', 'FU', 'FU', 'YMG', 'YMG', 'YMG', 'YMG', 'YMG']","['jett', 'killjoy', 'sova', 'omen', 'sage', 'skye', 'killjoy', 'sova', 'astra', 'raze']"
42204,"['FU', 'FU', 'FU', 'FU', 'FU', 'YMG', 'YMG', 'YMG', 'YMG', 'YMG']","['sage', 'viper', 'raze', 'skye', 'brimstone', 'omen', 'sova', 'raze', 'viper', 'skye']"
42205,"['FU', 'FU', 'FU', 'FU', 'FU', 'YMG', 'YMG', 'YMG', 'YMG', 'YMG']","['jett', 'killjoy', 'sova', 'viper', 'sage', 'viper', 'skye', 'jett', 'sage', 'sova']"
42221,"['FU', 'FU', 'FU', 'FU', 'FU', 'DXG', 'DXG', 'DXG', 'DXG', 'DXG']","['reyna', 'jett', 'sova', 'omen', 'cypher', 'sage', 'jett', 'sova', 'omen', 'cypher']"
42222,"['FU', 'FU', 'FU', 'FU', 'FU', 'DXG', 'DXG', 'DXG', 'DXG', 'DXG']","['sova', 'sage', 'jett', 'viper', 'reyna', 'jett', 'sova', 'reyna', 'viper', 'sage']"
42227,"['FU', 'FU', 'FU', 'FU', 'FU', 'CES', 'CES', 'CES', 'CES', 'CES']","['viper', 'sage', 'reyna', 'jett', 'sova', 'sova', 'reyna', 'jett', 'viper', 'sage']"
42228,"['FU', 'FU', 'FU', 'FU', 'FU', 'CES', 'CES', 'CES', 'CES', 'CES']","['raze', 'jett', 'sage', 'cypher', 'astra', 'sage', 'raze', 'cypher', 'omen', 'breach']"
42229,"['FU', 'FU', 'FU', 'FU', 'FU', 'CES', 'CES', 'CES', 'CES', 'CES']","['raze', 'brimstone', 'sova', 'kayo', 'viper', 'astra', 'reyna', 'sova', 'killjoy', 'raze']"
42235,"['YMG', 'YMG', 'YMG', 'YMG', 'YMG', 'TiA', 'TiA', 'TiA', 'TiA', 'TiA']","['skye', 'reyna', 'sova', 'jett', 'omen', 'jett', 'sova', 'killjoy', 'omen', 'raze']"
42236,"['YMG', 'YMG', 'YMG', 'YMG', 'YMG', 'TiA', 'TiA', 'TiA', 'TiA', 'TiA']","['jett', 'astra', 'cypher', 'skye', 'sova', 'jett', 'raze', 'omen', 'sova', 'sage']"
42253,"['PRX', 'PRX', 'PRX', 'PRX', 'PRX', 'SMG', 'SMG', 'SMG', 'SMG', 'SMG']","['sage', 'jett', 'viper', 'sova', 'killjoy', 'jett', 'reyna', 'sova', 'sage', 'viper']"
42255,"['UwU', 'UwU', 'UwU', 'UwU', 'UwU', 'TMG', 'TMG', 'TMG', 'TMG', 'TMG']","['cypher', 'sova', 'sage', 'jett', 'astra', 'jett', 'cypher', 'sova', 'astra', 'raze']"
42258,"['UwU', 'UwU', 'UwU', 'UwU', 'UwU', 'LVR', 'LVR', 'LVR', 'LVR', 'LVR']","['raze', 'viper', 'sova', 'killjoy', 'sage', 'reyna', 'jett', 'sova', 'viper', 'sage']"
42259,"['PRX', 'PRX', 'PRX', 'PRX', 'PRX', 'UwU', 'UwU', 'UwU', 'UwU', 'UwU']","['jett', 'astra', 'killjoy', 'skye', 'sova', 'phoenix', 'astra', 'killjoy', 'viper', 'sova']"
42260,"['PRX', 'PRX', 'PRX', 'PRX', 'PRX', 'UwU', 'UwU', 'UwU', 'UwU', 'UwU']","['cypher', 'skye', 'breach', 'astra', 'jett', 'sova', 'cypher', 'reyna', 'jett', 'omen']"
42261,"['SMG', 'SMG', 'SMG', 'SMG', 'SMG', 'UR', 'UR', 'UR', 'UR', 'UR']","['reyna', 'jett', 'omen', 'kayo', 'sova', 'killjoy', 'astra', 'sova', 'jett', 'reyna']"
42263,"['LVR', 'LVR', 'LVR', 'LVR', 'LVR', 'SMG', 'SMG', 'SMG', 'SMG', 'SMG']","['viper', 'killjoy', 'sage', 'astra', 'skye', 'reyna', 'raze', 'sova', 'kayo', 'omen']"
42265,"['LVR', 'LVR', 'LVR', 'LVR', 'LVR', 'KGM', 'KGM', 'KGM', 'KGM', 'KGM']","['sova', 'reyna', 'skye', 'jett', 'viper', 'jett', 'sova', 'viper', 'cypher', 'skye']"
42266,"['UwU', 'UwU', 'UwU', 'UwU', 'UwU', 'LVR', 'LVR', 'LVR', 'LVR', 'LVR']","['cypher', 'sova', 'reyna', 'jett', 'astra', 'jett', 'omen', 'reyna', 'skye', 'killjoy']"
42267,"['BRN', 'BRN', 'BRN', 'BRN', 'BRN', 'DR', 'DR', 'DR', 'DR', 'DR']","['skye', 'viper', 'sova', 'jett', 'sage', 'viper', 'jett', 'sova', 'cypher', 'skye']"
42268,"['BME', 'BME', 'BME', 'BME', 'BME', 'ONIC', 'ONIC', 'ONIC', 'ONIC', 'ONIC']","['raze', 'astra', 'viper', 'sova', 'sage', 'viper', 'reyna', 'sova', 'raze', 'omen']"
42269,"['BME', 'BME', 'BME', 'BME', 'BME', 'ONIC', 'ONIC', 'ONIC', 'ONIC', 'ONIC']","['omen', 'killjoy', 'sage', 'reyna', 'raze', 'jett', 'raze', 'killjoy', 'sage', 'omen']"
42270,"['BME', 'BME', 'BME', 'BME', 'BME', 'ONIC', 'ONIC', 'ONIC', 'ONIC', 'ONIC']","['killjoy', 'sova', 'jett', 'astra', 'skye', 'jett', 'phoenix', 'killjoy', 'omen', 'sova']"
42274,"['ONIC', 'ONIC', 'ONIC', 'ONIC', 'ONIC', 'BTR', 'BTR', 'BTR', 'BTR', 'BTR']","['raze', 'sova', 'phoenix', 'omen', 'killjoy', 'jett', 'killjoy', 'astra', 'sova', 'skye']"
42275,"['ONIC', 'ONIC', 'ONIC', 'ONIC', 'ONIC', 'BTR', 'BTR', 'BTR', 'BTR', 'BTR']","['jett', 'killjoy', 'viper', 'sova', 'sage', 'jett', 'viper', 'killjoy', 'sova', 'sage']"
42276,"['ONIC', 'ONIC', 'ONIC', 'ONIC', 'ONIC', 'BTR', 'BTR', 'BTR', 'BTR', 'BTR']","['raze', 'jett', 'killjoy', 'omen', 'sage', 'sage', 'raze', 'viper', 'astra', 'killjoy']"
42292,"['GE', 'GE', 'GE', 'GE', 'GE', 'Enigma', 'Enigma', 'Enigma', 'Enigma', 'Enigma']","['sova', 'cypher', 'jett', 'viper', 'skye', 'cypher', 'skye', 'jett', 'viper', 'sova']"
42293,"['GE', 'GE', 'GE', 'GE', 'GE', 'Enigma', 'Enigma', 'Enigma', 'Enigma', 'Enigma']","['jett', 'viper', 'killjoy', 'sage', 'sova', 'viper', 'sova', 'killjoy', 'jett', 'sage']"
42295,"['VLT', 'VLT', 'VLT', 'VLT', 'VLT', 'SE', 'SE', 'SE', 'SE', 'SE']","['viper', 'killjoy', 'sova', 'jett', 'sage', 'jett', 'sova', 'viper', 'killjoy', 'sage']"
42296,"['VLT', 'VLT', 'VLT', 'VLT', 'VLT', 'SE', 'SE', 'SE', 'SE', 'SE']","['jett', 'phoenix', 'killjoy', 'astra', 'sova', 'phoenix', 'killjoy', 'jett', 'sova', 'astra']"
42298,"['GE', 'GE', 'GE', 'GE', 'GE', 'VLT', 'VLT', 'VLT', 'VLT', 'VLT']","['jett', 'sova', 'killjoy', 'viper', 'sage', 'jett', 'sova', 'sage', 'viper', 'killjoy']"
42299,"['GE', 'GE', 'GE', 'GE', 'GE', 'VLT', 'VLT', 'VLT', 'VLT', 'VLT']","['brimstone', 'viper', 'jett', 'sova', 'skye', 'raze', 'viper', 'sage', 'brimstone', 'skye']"
42300,"['GE', 'GE', 'GE', 'GE', 'GE', 'VLT', 'VLT', 'VLT', 'VLT', 'VLT']","['jett', 'killjoy', 'sova', 'astra', 'breach', 'jett', 'sova', 'killjoy', 'astra', 'phoenix']"
42303,"['Nth', 'Nth', 'Nth', 'Nth', 'Nth', 'STCE', 'STCE', 'STCE', 'STCE', 'STCE']","['astra', 'jett', 'sova', 'cypher', 'phoenix', 'astra', 'phoenix', 'killjoy', 'jett', 'sova']"
42304,"['Nth', 'Nth', 'Nth', 'Nth', 'Nth', 'STCE', 'STCE', 'STCE', 'STCE', 'STCE']","['reyna', 'jett', 'sova', 'viper', 'sage', 'sova', 'killjoy', 'jett', 'viper', 'sage']"
42307,"['ZETA', 'ZETA', 'ZETA', 'ZETA', 'ZETA', 'STCE', 'STCE', 'STCE', 'STCE', 'STCE']","['cypher', 'viper', 'jett', 'skye', 'sova', 'skye', 'astra', 'sova', 'viper', 'sage']"
42308,"['ZETA', 'ZETA', 'ZETA', 'ZETA', 'ZETA', 'STCE', 'STCE', 'STCE', 'STCE', 'STCE']","['skye', 'reyna', 'jett', 'sova', 'omen', 'sova', 'jett', 'astra', 'phoenix', 'killjoy']"
42311,"['ZETA', 'ZETA', 'ZETA', 'ZETA', 'ZETA', 'Nth', 'Nth', 'Nth', 'Nth', 'Nth']","['jett', 'cypher', 'viper', 'skye', 'sova', 'sova', 'skye', 'jett', 'viper', 'cypher']"
42312,"['ZETA', 'ZETA', 'ZETA', 'ZETA', 'ZETA', 'Nth', 'Nth', 'Nth', 'Nth', 'Nth']","['sova', 'reyna', 'jett', 'omen', 'cypher', 'jett', 'astra', 'viper', 'sova', 'killjoy']"
42313,"['BBI', 'BBI', 'BBI', 'BBI', 'BBI', 'CR', 'CR', 'CR', 'CR', 'CR']","['sova', 'astra', 'killjoy', 'jett', 'skye', 'sage', 'jett', 'skye', 'breach', 'omen']"
42314,"['BBI', 'BBI', 'BBI', 'BBI', 'BBI', 'CR', 'CR', 'CR', 'CR', 'CR']","['sova', 'viper', 'skye', 'sage', 'jett', 'jett', 'skye', 'sova', 'viper', 'sage']"
42317,"['BBI', 'BBI', 'BBI', 'BBI', 'BBI', 'SPX', 'SPX', 'SPX', 'SPX', 'SPX']","['sova', 'jett', 'viper', 'sage', 'killjoy', 'killjoy', 'sage', 'viper', 'jett', 'sova']"
42318,"['BBI', 'BBI', 'BBI', 'BBI', 'BBI', 'SPX', 'SPX', 'SPX', 'SPX', 'SPX']","['skye', 'jett', 'astra', 'breach', 'killjoy', 'skye', 'raze', 'sage', 'killjoy', 'astra']"
42319,"['CR', 'CR', 'CR', 'CR', 'CR', 'GTS', 'GTS', 'GTS', 'GTS', 'GTS']","['jett', 'breach', 'skye', 'sage', 'omen', 'reyna', 'raze', 'astra', 'skye', 'killjoy']"
42320,"['CR', 'CR', 'CR', 'CR', 'CR', 'GTS', 'GTS', 'GTS', 'GTS', 'GTS']","['jett', 'sage', 'skye', 'sova', 'omen', 'reyna', 'skye', 'astra', 'killjoy', 'raze']"
42321,"['BBI', 'BBI', 'BBI', 'BBI', 'BBI', 'GTS', 'GTS', 'GTS', 'GTS', 'GTS']","['sova', 'astra', 'skye', 'viper', 'jett', 'raze', 'reyna', 'skye', 'brimstone', 'viper']"
42322,"['BBI', 'BBI', 'BBI', 'BBI', 'BBI', 'GTS', 'GTS', 'GTS', 'GTS', 'GTS']","['killjoy', 'jett', 'astra', 'breach', 'skye', 'reyna', 'skye', 'killjoy', 'astra', 'jett']"
42323,"['CR', 'CR', 'CR', 'CR', 'CR', 'SPX', 'SPX', 'SPX', 'SPX', 'SPX']","['phoenix', 'sova', 'killjoy', 'jett', 'astra', 'jett', 'killjoy', 'sova', 'skye', 'astra']"
42324,"['CR', 'CR', 'CR', 'CR', 'CR', 'SPX', 'SPX', 'SPX', 'SPX', 'SPX']","['jett', 'viper', 'sage', 'sova', 'raze', 'jett', 'sage', 'killjoy', 'sova', 'viper']"
42375,"['DZ', 'DZ', 'DZ', 'DZ', 'DZ', 'LRS', 'LRS', 'LRS', 'LRS', 'LRS']","['jett', 'sova', 'omen', 'skye', 'viper', 'skye', 'sova', 'viper', 'jett', 'cypher']"
42376,"['NRG', 'NRG', 'NRG', 'NRG', 'NRG', 'Vars', 'Vars', 'Vars', 'Vars', 'Vars']","['sova', 'viper', 'omen', 'skye', 'kayo', 'phoenix', 'sova', 'jett', 'cypher', 'brimstone']"
42378,"['NRG', 'NRG', 'NRG', 'NRG', 'NRG', 'ex-R5', 'ex-R5', 'ex-R5', 'ex-R5', 'ex-R5']","['sova', 'kayo', 'viper', 'jett', 'omen', 'cypher', 'jett', 'sage', 'skye', 'astra']"
42381,"['PK', 'PK', 'PK', 'PK', 'PK', 'Tabl', 'Tabl', 'Tabl', 'Tabl', 'Tabl']","['raze', 'sova', 'sage', 'omen', 'viper', 'raze', 'skye', 'sage', 'astra', 'kayo']"
42383,"['PK', 'PK', 'PK', 'PK', 'PK', 'OOKE', 'OOKE', 'OOKE', 'OOKE', 'OOKE']","['raze', 'sova', 'sage', 'omen', 'viper', 'sova', 'sage', 'omen', 'raze', 'viper']"
42386,"['Ghost', 'Ghost', 'Ghost', 'Ghost', 'Ghost', 'Thri', 'Thri', 'Thri', 'Thri', 'Thri']","['jett', 'omen', 'sova', 'cypher', 'kayo', 'killjoy', 'sova', 'omen', 'reyna', 'phoenix']"
42388,"['Ghost', 'Ghost', 'Ghost', 'Ghost', 'Ghost', 'FF', 'FF', 'FF', 'FF', 'FF']","['raze', 'cypher', 'omen', 'kayo', 'sage', 'skye', 'jett', 'cypher', 'sage', 'omen']"
42391,"['YFP', 'YFP', 'YFP', 'tgk', 'YFP', 'tgk', 'tgk', 'tgk', 'tgk', 'tgk']","['raze', 'viper', 'killjoy', 'skye', 'sage', 'raze', 'killjoy', 'jett', 'omen', 'skye']"
42398,"['ez5', 'ez5', 'ez5', 'ez5', 'ez5', '1337', '1337', '1337', '1337', '1337']","['cypher', 'jett', 'omen', 'sova', 'viper', 'raze', 'sova', 'astra', 'jett', 'kayo']"
42401,"['EG', 'EG', 'EG', 'EG', 'EG', 'Zelo', 'Zelo', 'Zelo', 'Zelo', 'Zelo']","['raze', 'omen', 'kayo', 'viper', 'sova', 'sage', 'raze', 'phoenix', 'sova', 'astra']"
42402,"['TB', 'TB', 'TB', 'TB', 'TB', 'afte', 'afte', 'afte', 'afte', 'afte']","['killjoy', 'omen', 'sova', 'jett', 'kayo', 'jett', 'kayo', 'sova', 'cypher', 'omen']"
42403,"['EG', 'EG', 'EG', 'EG', 'EG', 'TB', 'TB', 'TB', 'TB', 'TB']","['sova', 'omen', 'reyna', 'viper', 'sage', 'jett', 'sage', 'sova', 'reyna', 'viper']"
42405,"['TB', 'TB', 'TB', 'TB', 'TB', 'Zelo', 'Zelo', 'Zelo', 'Zelo', 'Zelo']","['jett', 'astra', 'kayo', 'sova', 'cypher', 'phoenix', 'cypher', 'sova', 'omen', 'jett']"
42457,"['GE', 'GE', 'GE', 'GE', 'GE', 'VLT', 'VLT', 'VLT', 'VLT', 'VLT']","['viper', 'cypher', 'jett', 'sova', 'skye', 'jett', 'skye', 'brimstone', 'viper', 'cypher']"
42631,"['BRN', 'BRN', 'GXR', 'GXR']","['jett', 'sova', 'jett', 'sova']"
42632,"['SYG', 'SYG', 'SYG', 'SYG', 'SYG', 'DXG', 'DXG', 'DXG', 'DXG', 'DXG']","['sova', 'jett', 'viper', 'killjoy', 'sage', 'sova', 'sage', 'jett', 'viper', 'reyna']"
42633,"['SYG', 'SYG', 'SYG', 'SYG', 'SYG', 'DXG', 'DXG', 'DXG', 'DXG', 'DXG']","['jett', 'sova', 'viper', 'brimstone', 'cypher', 'sage', 'jett', 'viper', 'sova', 'reyna']"
42636,"['BLISS', 'BLISS', 'BLISS', 'BLISS', 'BLISS', 'NEB', 'NEB', 'NEB', 'NEB', 'NEB']","['jett', 'reyna', 'sage', 'viper', 'sova', 'reyna', 'sage', 'viper', 'jett', 'sova']"
42638,"['Squi', 'Squi', 'Squi', 'Squi', 'Squi', 'ex-R5', 'ex-R5', 'ex-R5', 'ex-R5', 'ex-R5']","['jett', 'astra', 'cypher', 'kayo', 'sova', 'sage', 'astra', 'jett', 'cypher', 'skye']"
42639,"['Squi', 'Squi', 'Squi', 'Squi', 'Squi', 'ex-R5', 'ex-R5', 'ex-R5', 'ex-R5', 'ex-R5']","['phoenix', 'jett', 'astra', 'sova', 'cypher', 'kayo', 'sova', 'jett', 'killjoy', 'astra']"
42640,"['Squi', 'Squi', 'Squi', 'Squi', 'Squi', 'ex-R5', 'ex-R5', 'ex-R5', 'ex-R5', 'ex-R5']","['reyna', 'sova', 'sage', 'viper', 'jett', 'viper', 'skye', 'jett', 'sova', 'sage']"
42644,"['Ghost', 'Ghost', 'Ghost', 'Ghost', 'Ghost', 'OOKE', 'OOKE', 'OOKE', 'OOKE', 'OOKE']","['jett', 'skye', 'viper', 'cypher', 'sova', 'viper', 'jett', 'skye', 'cypher', 'omen']"
42645,"['Ghost', 'Ghost', 'Ghost', 'Ghost', 'Ghost', 'OOKE', 'OOKE', 'OOKE', 'OOKE', 'OOKE']","['raze', 'omen', 'skye', 'cypher', 'kayo', 'omen', 'viper', 'raze', 'sova', 'sage']"
42647,"['FNR', 'FNR', 'FNR', 'FNR', 'FNR', 'TB', 'TB', 'TB', 'TB', 'TB']","['omen', 'reyna', 'cypher', 'sova', 'jett', 'cypher', 'jett', 'astra', 'kayo', 'sova']"
42648,"['FNR', 'FNR', 'FNR', 'FNR', 'FNR', 'TB', 'TB', 'TB', 'TB', 'TB']","['raze', 'viper', 'cypher', 'astra', 'sova', 'raze', 'kayo', 'omen', 'cypher', 'sova']"
42650,"['NRG', 'NRG', 'NRG', 'NRG', 'NRG', 'DZ', 'DZ', 'DZ', 'DZ', 'DZ']","['sova', 'viper', 'kayo', 'jett', 'omen', 'kayo', 'phoenix', 'sova', 'astra', 'cypher']"
42651,"['NRG', 'NRG', 'NRG', 'NRG', 'NRG', 'DZ', 'DZ', 'DZ', 'DZ', 'DZ']","['skye', 'sova', 'kayo', 'viper', 'omen', 'omen', 'jett', 'kayo', 'sova', 'killjoy']"
42653,"['ez5', 'ez5', 'ez5', 'ez5', 'ez5', 'CD', 'CD', 'CD', 'CD', 'CD']","['kayo', 'jett', 'cypher', 'sova', 'omen', 'omen', 'jett', 'reyna', 'cypher', 'sova']"
42654,"['ez5', 'ez5', 'ez5', 'ez5', 'ez5', 'CD', 'CD', 'CD', 'CD', 'CD']","['jett', 'viper', 'sova', 'cypher', 'omen', 'raze', 'reyna', 'omen', 'sova', 'cypher']"
42655,"['ez5', 'ez5', 'ez5', 'ez5', 'ez5', 'CD', 'CD', 'CD', 'CD', 'CD']","['sova', 'killjoy', 'kayo', 'jett', 'omen', 'jett', 'brimstone', 'phoenix', 'sova', 'cypher']"
42656,"['PK', 'PK', 'PK', 'PK', 'PK', 'BA', 'BA', 'BA', 'BA', 'BA']","['jett', 'skye', 'cypher', 'sova', 'viper', 'skye', 'reyna', 'sova', 'viper', 'sage']"
42657,"['PK', 'PK', 'PK', 'PK', 'PK', 'BA', 'BA', 'BA', 'BA', 'BA']","['jett', 'kayo', 'sova', 'cypher', 'omen', 'omen', 'jett', 'skye', 'sova', 'cypher']"
42659,"['EG', 'EG', 'EG', 'EG', 'EG', 'RESO', 'RESO', 'RESO', 'RESO', 'RESO']","['sova', 'killjoy', 'kayo', 'astra', 'sage', 'sage', 'sova', 'kayo', 'omen', 'reyna']"
42660,"['EG', 'EG', 'EG', 'EG', 'EG', 'RESO', 'RESO', 'RESO', 'RESO', 'RESO']","['reyna', 'sova', 'omen', 'viper', 'sage', 'jett', 'sova', 'killjoy', 'viper', 'sage']"
42661,"['EG', 'EG', 'EG', 'EG', 'EG', 'RESO', 'RESO', 'RESO', 'RESO', 'RESO']","['killjoy', 'viper', 'sova', 'skye', 'reyna', 'reyna', 'sova', 'cypher', 'jett', 'viper']"
42665,"['Ghost', 'Ghost', 'Ghost', 'Ghost', 'Ghost', 'FNR', 'FNR', 'FNR', 'FNR', 'FNR']","['skye', 'jett', 'cypher', 'sova', 'viper', 'reyna', 'jett', 'skye', 'sage', 'viper']"
42666,"['Ghost', 'Ghost', 'Ghost', 'Ghost', 'Ghost', 'FNR', 'FNR', 'FNR', 'FNR', 'FNR']","['cypher', 'omen', 'kayo', 'raze', 'skye', 'viper', 'raze', 'cypher', 'sova', 'astra']"
42668,"['NRG', 'NRG', 'NRG', 'NRG', 'NRG', 'ez5', 'ez5', 'ez5', 'ez5', 'ez5']","['raze', 'sova', 'viper', 'brimstone', 'kayo', 'sova', 'viper', 'omen', 'jett', 'cypher']"
42669,"['NRG', 'NRG', 'NRG', 'NRG', 'NRG', 'ez5', 'ez5', 'ez5', 'ez5', 'ez5']","['sova', 'jett', 'viper', 'omen', 'kayo', 'sova', 'omen', 'kayo', 'jett', 'cypher']"
42670,"['NRG', 'NRG', 'NRG', 'NRG', 'NRG', 'ez5', 'ez5', 'ez5', 'ez5', 'ez5']","['viper', 'omen', 'kayo', 'sova', 'skye', 'kayo', 'killjoy', 'jett', 'omen', 'sova']"
42671,"['PK', 'PK', 'PK', 'PK', 'PK', 'EG', 'EG', 'EG', 'EG', 'EG']","['viper', 'jett', 'skye', 'cypher', 'sova', 'killjoy', 'viper', 'reyna', 'sova', 'skye']"
42672,"['PK', 'PK', 'PK', 'PK', 'PK', 'EG', 'EG', 'EG', 'EG', 'EG']","['omen', 'viper', 'sage', 'raze', 'sova', 'kayo', 'omen', 'raze', 'sova', 'viper']"
42674,"['YFP', 'YFP', 'YFP', 'YFP', 'YFP', 'Ghost', 'Ghost', 'Ghost', 'Ghost', 'Ghost']","['jett', 'phoenix', 'sova', 'omen', 'killjoy', 'cypher', 'sova', 'omen', 'kayo', 'jett']"
42675,"['YFP', 'YFP', 'YFP', 'YFP', 'YFP', 'Ghost', 'Ghost', 'Ghost', 'Ghost', 'Ghost']","['raze', 'sova', 'omen', 'viper', 'sage', 'raze', 'omen', 'kayo', 'skye', 'cypher']"
42680,"['YFP', 'YFP', 'YFP', 'YFP', 'YFP', 'ez5', 'ez5', 'ez5', 'ez5', 'ez5']","['raze', 'sova', 'sage', 'omen', 'viper', 'omen', 'cypher', 'viper', 'jett', 'sova']"
42681,"['YFP', 'YFP', 'YFP', 'YFP', 'YFP', 'ez5', 'ez5', 'ez5', 'ez5', 'ez5']","['sage', 'viper', 'jett', 'killjoy', 'sova', 'reyna', 'sova', 'jett', 'sage', 'viper']"
42682,"['YFP', 'YFP', 'YFP', 'YFP', 'YFP', 'ez5', 'ez5', 'ez5', 'ez5', 'ez5']","['omen', 'sova', 'killjoy', 'phoenix', 'jett', 'sova', 'killjoy', 'jett', 'omen', 'kayo']"
42683,"['NO2', 'NO2', 'NO2', 'NO2', 'NO2', 'Juju', 'Juju', 'Juju', 'Juju', 'Juju']","['jett', 'sage', 'reyna', 'sova', 'viper', 'sage', 'killjoy', 'jett', 'sova', 'viper']"
42684,"['NO2', 'NO2', 'NO2', 'NO2', 'NO2', 'Juju', 'Juju', 'Juju', 'Juju', 'Juju']","['jett', 'reyna', 'viper', 'kayo', 'astra', 'breach', 'astra', 'jett', 'sova', 'killjoy']"
42686,"['hPw', 'hPw', 'hPw', 'hPw', 'hPw', 'vole', 'vole', 'vole', 'vole', 'vole']","['jett', 'sova', 'cypher', 'astra', 'sage', 'kayo', 'skye', 'jett', 'omen', 'cypher']"
42687,"['hPw', 'hPw', 'hPw', 'hPw', 'hPw', 'vole', 'vole', 'vole', 'vole', 'vole']","['jett', 'sage', 'kayo', 'sova', 'viper', 'jett', 'viper', 'sova', 'kayo', 'sage']"
42688,"['hPw', 'hPw', 'hPw', 'hPw', 'hPw', 'vole', 'vole', 'vole', 'vole', 'vole']","['sage', 'jett', 'omen', 'killjoy', 'sova', 'jett', 'sova', 'killjoy', 'kayo', 'omen']"
42872,"['GLB', 'GLB', 'GLB', 'GLB', 'GLB', 'Inga', 'Inga', 'Inga', 'Inga', 'Inga']","['jett', 'reyna', 'sova', 'astra', 'sage', 'viper', 'jett', 'reyna', 'sage', 'sova']"
42873,"['SHK', 'SHK', 'SHK', 'SHK', 'SHK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK']","['sage', 'raze', 'skye', 'killjoy', 'astra', 'jett', 'reyna', 'astra', 'cypher', 'sova']"
42877,"['Inga', 'Inga', 'Inga', 'Inga', 'Inga', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK']","['sage', 'jett', 'viper', 'sova', 'reyna', 'jett', 'sova', 'viper', 'sage', 'kayo']"
42878,"['Inga', 'Inga', 'Inga', 'Inga', 'Inga', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK']","['raze', 'astra', 'kayo', 'sova', 'viper', 'kayo', 'raze', 'brimstone', 'viper', 'skye']"
